,user_id,moyenne_notes
42032,319000,7.148867313915858
42033,352389,7.177966101694915
42034,469960,7.805460750853243
42035,558090,7.975845410628019
42036,623233,7.0234375
42037,651379,7.158441558441559
42038,791372,7.186721991701245
42039,1277461,6.376558603491272
42040,5240,6.9727891156462585
42041,6447,6.269592476489028
42042,31819,7.25
42043,33126,7.422818791946309
42044,46335,7.025345622119816
42045,48650,7.118081180811808
42046,60909,6.605206073752711
42047,73063,7.37914691943128
42048,74135,7.584221748400853
42049,80803,6.589812332439679
42050,86847,6.375576036866359
42051,180841,6.357314148681056
42052,280927,7.109090909090909
42053,298100,7.136363636363637
42054,316899,7.240282685512367
42055,320119,6.681003584229391
42056,328853,7.256038647342995
42057,463128,7.360341151385928
42058,513547,6.634078212290503
42059,720692,7.1450777202072535
42060,737093,6.493670886075949
42061,744331,7.065162907268171
42062,746324,6.030888030888031
42063,779522,6.814946619217082
42064,790155,6.775561097256858
42065,856772,7.597269624573379
42066,1072964,7.549253731343284
42067,1192464,7.288461538461538
42068,1211583,7.215189873417722
42069,1249920,7.277511961722488
42070,3226,6.960244648318043
42071,6489,6.36864406779661
42072,14204,6.790496760259179
42073,17193,7.3289124668435015
42074,19838,7.9162303664921465
42075,25056,7.058997050147493
42076,39478,6.7357512953367875
42077,41638,6.397027600849257
42078,58036,6.685975609756097
42079,75590,7.334051724137931
42080,78072,6.19406392694064
42081,147644,7.582417582417582
42082,247322,7.364548494983278
42083,260891,6.885093167701863
42084,263670,7.584362139917696
42085,350134,6.008830022075055
42086,371141,7.004434589800444
42087,443136,7.340425531914893
42088,472405,5.0
42089,474781,6.909502262443439
42090,534880,6.552238805970149
42091,571732,6.697478991596639
42092,731351,7.464935064935065
42093,6720,6.995652173913044
42094,14532,7.4361702127659575
42095,21546,7.206521739130435
42096,22223,6.836734693877551
42097,28467,5.802197802197802
42098,47794,7.07578947368421
42099,57592,7.742627345844504
42100,57900,7.004854368932039
42101,62339,6.235827664399093
42102,90810,7.7831978319783195
42103,90929,7.0256410256410255
42104,102423,6.989583333333333
42105,116573,7.006389776357827
42106,137282,7.019230769230769
42107,170552,7.081460674157303
42108,283305,7.281337047353761
42109,285524,6.904109589041096
42110,287293,7.323275862068965
42111,304668,7.454148471615721
42112,331912,7.225974025974026
42113,484401,7.16554054054054
42114,487571,7.585616438356165
42115,516585,6.56824512534819
42116,634315,6.436314363143631
42117,711974,7.179063360881543
42118,724934,7.546666666666667
42119,834730,6.50261780104712
42120,19963,6.549199084668192
42121,23224,7.814685314685315
42122,44686,6.813888888888889
42123,68823,5.889830508474576
42124,81331,6.362369337979094
42125,83878,5.480434782608696
42126,114689,6.806788511749347
42127,121670,6.601398601398602
42128,132635,7.512396694214876
42129,210897,7.425178147268409
42130,241868,7.054794520547945
42131,342288,5.761702127659574
42132,344058,6.715990453460621
42133,359633,6.736286919831223
42134,377823,6.8861386138613865
42135,611340,7.602409638554217
42136,738818,6.472684085510688
42137,876460,6.6020408163265305
42138,974674,7.434108527131783
42139,1009037,7.156593406593407
42140,1173656,7.652360515021459
42141,1221714,7.083333333333333
42142,2411,6.630102040816326
42143,2580,6.629711751662971
42144,4551,7.543859649122807
42145,4693,7.034013605442177
42146,9494,8.211586901763225
42147,30108,7.505543237250555
42148,47957,6.8
42149,55309,8.399572649572649
42150,142749,6.671910112359551
42151,211223,6.7568238213399505
42152,217235,6.843373493975903
42153,220457,7.910828025477707
42154,222405,7.035190615835777
42155,235270,7.945330296127563
42156,295620,6.938215102974828
42157,356108,6.105042016806722
42158,364139,6.267716535433071
42159,410410,7.330024813895782
42160,482341,7.715203426124197
42161,687211,6.470588235294118
42162,759235,7.035564853556485
42163,850330,5.832923832923833
42164,976410,6.320388349514563
42165,28267,7.403225806451613
42166,37416,6.774468085106383
42167,52994,6.872767857142857
42168,55085,7.118518518518519
42169,60678,7.195783132530121
42170,68746,6.6063829787234045
42171,98995,6.943514644351464
42172,100763,7.085889570552148
42173,121733,6.884160756501182
42174,122731,7.341685649202733
42175,131599,7.3646408839779
42176,171207,7.212053571428571
42177,308390,6.103174603174603
42178,396497,7.083333333333333
42179,479248,6.990783410138249
42180,485125,9.962421711899792
42181,560869,7.109243697478991
42182,571605,7.714285714285714
42183,714025,7.474226804123711
42184,716404,7.359550561797753
42185,794100,8.09016393442623
42186,4517,6.2075
42187,10501,6.7253668763102725
42188,18402,6.849282296650718
42189,35819,6.479905437352246
42190,37805,6.544303797468355
42191,50215,6.697727272727272
42192,60575,6.724324324324324
42193,63163,6.788018433179723
42194,69398,8.271910112359551
42195,74443,7.323255813953488
42196,76840,6.248407643312102
42197,81318,6.549636803874092
42198,90498,7.497175141242938
42199,92701,7.021084337349397
42200,120056,6.8657407407407405
42201,216640,7.569915254237288
42202,315289,7.521951219512195
42203,394252,6.352941176470588
42204,446616,6.988188976377953
42205,578921,5.55
42206,697912,6.990267639902676
42207,850536,6.691489361702128
42208,986280,6.775384615384615
42209,1368989,5.086651053864169
42210,12929,7.351351351351352
42211,22118,7.483870967741935
42212,27741,6.955508474576271
42213,55266,7.408602150537634
42214,58243,6.742919389978214
42215,60607,7.221276595744681
42216,69019,7.056367432150314
42217,82242,7.034883720930233
42218,104052,7.203966005665722
42219,118540,7.0747863247863245
42220,185619,7.014527845036319
42221,209338,7.606617647058823
42222,256674,7.146964856230032
42223,256811,6.399553571428571
42224,277682,7.613305613305613
42225,324300,7.651917404129794
42226,325267,7.22972972972973
42227,328337,7.104046242774566
42228,363838,7.579439252336448
42229,377536,7.570135746606335
42230,427430,8.219895287958115
42231,486991,7.405228758169935
42232,574815,7.681720430107527
42233,578453,7.21875
42234,1518,5.943573667711599
42235,3664,6.960167714884696
42236,5840,6.9553264604811
42237,28654,7.448497854077253
42238,38456,7.586907449209932
42239,44615,6.566787003610108
42240,49477,6.0570071258907365
42241,49847,6.960880195599022
42242,58574,6.9186046511627906
42243,82733,6.28781512605042
42244,102201,6.59748427672956
42245,183800,7.235294117647059
42246,225868,7.146814404432133
42247,251874,7.541561712846348
42248,267508,6.4038054968287526
42249,346560,7.366666666666666
42250,393483,6.417283950617284
42251,452343,6.61139896373057
42252,513251,6.675471698113207
42253,557282,6.703319502074689
42254,569882,7.126190476190477
42255,722110,6.858744394618834
42256,744818,7.662835249042145
42257,1078219,7.068027210884353
42258,18686,6.316301703163017
42259,21798,6.238611713665944
42260,23729,6.33256880733945
42261,27311,6.365145228215767
42262,28011,7.489607390300231
42263,33314,7.14321608040201
42264,36181,7.261744966442953
42265,38793,5.635220125786163
42266,40278,7.134426229508197
42267,66463,6.489583333333333
42268,117570,7.034666666666666
42269,130746,7.38479809976247
42270,223744,6.997566909975669
42271,258700,7.16588785046729
42272,267244,7.507829977628635
42273,376429,6.76056338028169
42274,428154,6.885365853658537
42275,555011,8.28048780487805
42276,750238,7.2846153846153845
42277,919752,7.332155477031802
42278,937858,5.962962962962963
42279,957602,7.048543689320389
42280,962258,6.879598662207358
42281,1099145,6.816326530612245
42282,1137056,7.935185185185185
42283,1182411,3.110410094637224
42284,1317174,7.997275204359673
42285,1348041,6.859437751004016
42286,12540,7.415760869565218
42287,21821,6.573394495412844
42288,49421,7.725806451612903
42289,55904,7.560109289617486
42290,69885,7.668421052631579
42291,79118,6.488038277511961
42292,80011,5.783842794759825
42293,88860,6.804721030042918
42294,100105,6.506596306068602
42295,103851,7.019512195121951
42296,155905,7.442953020134228
42297,244352,6.763414634146342
42298,275924,6.953086419753086
42299,277765,6.4132420091324205
42300,310068,6.923076923076923
42301,411823,6.532808398950131
42302,439247,7.452914798206278
42303,525418,7.935185185185185
42304,538024,6.42
42305,745840,7.741666666666666
42306,777252,7.0472222222222225
42307,940258,6.903765690376569
42308,1400292,6.708510638297873
42309,3508,7.2631578947368425
42310,3723,7.05080831408776
42311,17604,6.4071729957805905
42312,24803,6.665168539325843
42313,30208,6.967213114754099
42314,31448,6.553623188405797
42315,36867,6.449579831932773
42316,46339,6.5487179487179485
42317,54301,6.3076923076923075
42318,54988,7.377870563674321
42319,70501,6.723711340206186
42320,76180,5.970772442588727
42321,77926,6.781021897810219
42322,91891,6.891891891891892
42323,98619,6.337606837606837
42324,131789,6.28361858190709
42325,208204,6.722070844686648
42326,216182,6.666666666666667
42327,279757,6.469194312796208
42328,350809,6.768115942028985
42329,399360,7.831908831908832
42330,472386,7.2594142259414225
42331,478750,6.992268041237113
42332,515761,6.884892086330935
42333,531852,7.048128342245989
42334,536076,6.875598086124402
42335,621081,6.592190889370933
42336,632056,6.954054054054054
42337,668918,6.76940133037694
42338,691895,6.409604519774011
42339,975727,6.108823529411764
42340,1036264,7.457286432160804
42341,1118010,6.476851851851852
42342,1397092,7.042079207920792
42343,3798,6.477024070021882
42344,4584,7.026431718061674
42345,19050,6.494305239179955
42346,23599,7.477973568281938
42347,24810,7.456
42348,28627,7.054945054945055
42349,38196,6.6929460580912865
42350,49405,6.28686327077748
42351,50636,7.456140350877193
42352,56320,7.21875
42353,64789,6.554054054054054
42354,67874,6.749295774647887
42355,69321,7.098924731182795
42356,179014,6.697278911564626
42357,191049,7.169082125603865
42358,387562,6.4402654867256635
42359,434714,6.946291560102302
42360,479980,7.118090452261306
42361,488045,7.253363228699552
42362,495202,6.6722689075630255
42363,563045,6.868663594470046
42364,680798,5.58592132505176
42365,719786,6.926008968609866
42366,731350,7.293969849246231
42367,746019,4.433333333333334
42368,847096,6.647798742138365
42369,848386,6.661800486618005
42370,873616,7.519015659955257
42371,882226,7.323033707865169
42372,914489,6.848329048843188
42373,987578,7.435294117647059
42374,1177372,6.4874141876430205
42375,1260371,7.127329192546584
42376,1408989,5.7439024390243905
42377,16793,6.798099762470309
42378,30197,6.6529284164859
42379,68467,6.878850102669404
42380,90913,7.416949152542373
42381,91160,6.796536796536796
42382,218309,7.393939393939394
42383,246797,6.98989898989899
42384,257275,7.173780487804878
42385,284471,7.228571428571429
42386,345698,7.211970074812967
42387,483119,7.225806451612903
42388,644895,6.889411764705883
42389,748584,6.474537037037037
42390,762074,7.358156028368795
42391,839844,5.622222222222222
42392,866909,7.146198830409356
42393,902849,6.198645598194131
42394,925500,7.362255965292841
42395,1072546,8.27027027027027
42396,906,6.957446808510638
42397,4303,7.055421686746988
42398,12126,6.712328767123288
42399,20718,6.73758865248227
42400,23576,6.164835164835165
42401,41987,6.776824034334764
42402,51010,7.132947976878612
42403,71534,7.300715990453461
42404,73545,6.332129963898917
42405,81466,7.428571428571429
42406,88092,6.633684210526316
42407,104968,6.27536231884058
42408,188512,7.121900826446281
42409,215997,6.269541778975741
42410,293974,5.536363636363636
42411,326618,7.2425
42412,392908,7.392207792207792
42413,412765,6.686567164179104
42414,415058,6.497607655502392
42415,433890,6.708235294117647
42416,449027,7.072562358276644
42417,478686,6.2631578947368425
42418,730080,6.869017632241814
42419,739941,7.0236220472440944
42420,776701,7.921487603305785
42421,853127,7.746177370030581
42422,1207242,7.549065420560748
42423,27860,5.965732087227415
42424,53091,7.02317880794702
42425,55718,6.066964285714286
42426,63743,6.230392156862745
42427,89051,7.168918918918919
42428,96993,6.922885572139304
42429,115865,7.559322033898305
42430,230839,6.810679611650485
42431,256184,7.292397660818714
42432,265212,7.212903225806452
42433,269462,8.16225165562914
42434,318278,7.085585585585585
42435,342310,7.047752808988764
42436,376879,7.445820433436532
42437,543902,8.32975871313673
42438,550833,6.965408805031447
42439,553487,7.548387096774194
42440,723831,7.3844537815126055
42441,736233,6.882716049382716
42442,811940,6.114503816793893
42443,1309416,7.205882352941177
42444,1356607,7.197727272727272
42445,487,7.579670329670329
42446,14048,6.368421052631579
42447,18515,7.341836734693878
42448,18893,7.1875
42449,20979,7.496437054631829
42450,28852,6.545454545454546
42451,30369,7.035564853556485
42452,30461,7.335211267605634
42453,35376,8.229613733905579
42454,48914,7.454545454545454
42455,52442,7.975982532751091
42456,95016,7.445040214477212
42457,104896,6.61198738170347
42458,146298,7.3604060913705585
42459,150193,6.415384615384616
42460,168879,6.020689655172414
42461,246063,6.982142857142857
42462,257665,7.00655737704918
42463,285737,6.584867075664621
42464,337835,7.621890547263682
42465,408258,7.006726457399103
42466,434010,9.476868327402135
42467,436378,7.205992509363296
42468,490184,7.067368421052632
42469,493964,6.364754098360656
42470,527274,7.26491646778043
42471,573832,6.680645161290323
42472,782377,7.598445595854923
42473,809736,6.650887573964497
42474,914891,6.676691729323308
42475,948833,6.708108108108108
42476,1108345,7.632311977715878
42477,1245870,6.368932038834951
42478,1270101,6.976076555023924
42479,1337709,6.953623188405797
42480,1405538,7.379958246346555
42481,13288,7.4280936454849495
42482,38853,7.383033419023136
42483,45938,7.404814004376368
42484,56543,6.795977011494253
42485,64659,7.287356321839081
42486,117233,7.111716621253406
42487,172241,7.055727554179566
42488,180178,7.0212765957446805
42489,295088,6.873646209386282
42490,306182,6.485645933014354
42491,339028,6.564171122994653
42492,342775,6.529137529137529
42493,732795,7.545454545454546
42494,735311,5.467625899280575
42495,934554,6.6254681647940075
42496,1134119,7.105960264900662
42497,1245985,6.766203703703703
42498,1285203,7.73816155988858
42499,18642,7.343358395989975
42500,25439,6.529411764705882
42501,26879,7.581632653061225
42502,37181,7.658198614318707
42503,42729,6.890909090909091
42504,45762,6.525835866261398
42505,54250,6.66120218579235
42506,124394,6.045258620689655
42507,163161,7.053475935828877
42508,222777,6.817948717948718
42509,273477,8.086642599277978
42510,284906,5.966197183098592
42511,386924,7.561959654178675
42512,463549,6.807228915662651
42513,518768,6.054054054054054
42514,723977,7.202173913043478
42515,879363,6.050209205020921
42516,1354989,6.211442786069652
42517,7373,7.700879765395895
42518,9131,7.049645390070922
42519,11597,6.924205378973105
42520,37004,5.979296066252588
42521,54030,6.770419426048565
42522,72497,6.753275109170306
42523,74093,6.788461538461538
42524,87471,7.2105263157894735
42525,87725,7.5589123867069485
42526,187737,7.608923884514436
42527,289173,6.960985626283367
42528,293714,6.138144329896908
42529,341871,6.393075356415479
42530,713337,6.751633986928105
42531,737003,6.8132387706855795
42532,1366183,7.070707070707071
42533,9904,6.3160493827160495
42534,40880,7.355048859934853
42535,52010,6.8522727272727275
42536,55899,7.096774193548387
42537,57273,7.615763546798029
42538,62757,6.56951871657754
42539,88367,7.022988505747127
42540,99733,5.412955465587045
42541,163078,7.265206812652068
42542,201913,8.078947368421053
42543,219454,6.866504854368932
42544,228809,6.11217183770883
42545,236500,7.237288135593221
42546,309198,7.5227272727272725
42547,383300,7.095435684647303
42548,400623,7.463556851311953
42549,521040,6.28310502283105
42550,683187,6.5607476635514015
42551,770535,6.789366053169734
42552,853509,7.021844660194175
42553,7409,6.798611111111111
42554,23522,6.524896265560166
42555,30263,7.183222958057395
42556,43605,6.623529411764705
42557,81223,7.381642512077295
42558,91933,7.2414529914529915
42559,190848,7.621559633027523
42560,199423,7.307865168539326
42561,212759,7.606407322654462
42562,266709,7.715189873417722
42563,284208,6.787985865724382
42564,293175,6.814016172506738
42565,325308,6.777089783281734
42566,432357,5.809815950920245
42567,456828,7.148063781321184
42568,571654,7.352441613588111
42569,862908,6.766045548654244
42570,1024042,7.014851485148514
42571,871,7.416490486257928
42572,3860,7.021739130434782
42573,19361,6.3747016706443915
42574,52572,7.56046511627907
42575,112803,7.636887608069165
42576,119089,7.083885209713024
42577,148937,7.065040650406504
42578,185685,6.608695652173913
42579,201597,7.517021276595744
42580,215344,7.528455284552845
42581,263294,7.481561822125814
42582,307909,5.495626822157434
42583,336780,6.91991341991342
42584,337167,7.413098236775818
42585,358911,7.531468531468532
42586,361493,7.709382151029748
42587,391466,6.564304461942257
42588,437368,6.613207547169812
42589,453500,7.21875
42590,560380,6.641873278236915
42591,582894,7.641758241758242
42592,604155,7.4034334763948495
42593,608127,7.436708860759493
42594,728572,7.568848758465012
42595,746117,6.193018480492813
42596,1300,6.7748538011695905
42597,30620,6.89002557544757
42598,44396,7.191146881287726
42599,53399,6.654185022026431
42600,73532,7.560538116591928
42601,259375,6.454545454545454
42602,270737,6.0984251968503935
42603,271585,7.977642276422764
42604,287024,6.620283018867925
42605,309416,7.20997375328084
42606,316178,7.30749354005168
42607,340505,6.561097256857855
42608,359475,6.54337899543379
42609,417835,6.6758474576271185
42610,572866,7.282608695652174
42611,727428,7.071428571428571
42612,971502,7.5096525096525095
42613,2582,7.531328320802005
42614,2967,7.135135135135135
42615,3694,7.778378378378378
42616,22974,7.53
42617,35654,7.48394495412844
42618,43128,6.80040733197556
42619,64332,7.046783625730995
42620,66885,7.981132075471698
42621,70948,6.923076923076923
42622,74056,7.294784580498866
42623,111715,7.147186147186147
42624,126832,7.317813765182186
42625,172435,7.255421686746988
42626,196272,5.891566265060241
42627,238878,6.9361702127659575
42628,352404,7.25219298245614
42629,495200,8.254587155963304
42630,696637,7.631436314363143
42631,713882,6.738425925925926
42632,731002,6.8431372549019605
42633,740582,8.190721649484535
42634,776299,5.261603375527426
42635,843978,6.838150289017341
42636,848116,8.357142857142858
42637,849698,7.265822784810126
42638,1214147,7.118840579710145
42639,1228190,7.268733850129199
42640,8140,7.0557029177718835
42641,10484,7.368055555555555
42642,25030,6.703092783505155
42643,33712,7.875502008032129
42644,64431,6.490384615384615
42645,81554,6.374439461883408
42646,93917,6.344139650872818
42647,99155,6.836956521739131
42648,242517,7.530434782608696
42649,270873,6.8671875
42650,277329,6.742424242424242
42651,376947,6.792016806722689
42652,392672,6.550724637681159
42653,410350,7.099756690997567
42654,419093,7.15358361774744
42655,419257,5.829573934837093
42656,486628,6.448897795591182
42657,497182,6.869294605809128
42658,633261,7.1202404809619235
42659,800710,6.808467741935484
42660,828830,7.187772925764192
42661,1020653,7.222222222222222
42662,1140908,6.251336898395722
42663,1209879,6.644736842105263
42664,1395467,4.524096385542169
42665,460,7.038567493112947
42666,21831,7.487858719646799
42667,25391,6.513953488372093
42668,34854,5.680761099365751
42669,36486,7.267352185089974
42670,45879,7.5606936416184976
42671,75367,7.300970873786408
42672,83565,6.605150214592275
42673,95068,6.922290388548057
42674,173161,6.664529914529915
42675,187544,8.522058823529411
42676,195081,7.107042253521127
42677,319233,6.072222222222222
42678,325076,6.7254901960784315
42679,349220,7.108216432865731
42680,354853,7.410852713178294
42681,633421,6.595794392523365
42682,679442,9.134986225895316
42683,746356,6.813901345291479
42684,756525,6.6525
42685,847760,6.993087557603687
42686,860988,7.672768878718536
42687,1095925,7.776523702031603
42688,1358320,6.785407725321888
42689,1797,7.101239669421488
42690,86510,7.0275
42691,108659,7.3
42692,171432,7.355481727574751
42693,247861,7.674321503131524
42694,347227,5.943089430894309
42695,358333,8.173913043478262
42696,384734,7.270903010033445
42697,449776,7.434108527131783
42698,475905,7.753571428571429
42699,543139,6.426695842450766
42700,544865,7.643026004728132
42701,822636,7.160997732426304
42702,1296395,7.7006578947368425
42703,1320841,7.382262996941896
42704,1921,7.512968299711815
42705,11902,5.502747252747253
42706,20218,5.9214659685863875
42707,23582,7.04183266932271
42708,25512,7.066132264529058
42709,35056,6.676056338028169
42710,42597,7.163306451612903
42711,52643,6.4953271028037385
42712,54139,7.088516746411483
42713,64381,7.551569506726457
42714,94492,6.431635388739946
42715,103180,7.089912280701754
42716,148129,7.123287671232877
42717,201283,7.4020979020979025
42718,267752,8.472295514511874
42719,432354,6.470212765957447
42720,483864,7.945355191256831
42721,488282,7.7994652406417115
42722,524440,6.8221258134490235
42723,557754,5.346613545816733
42724,568671,6.758695652173913
42725,643644,7.441048034934497
42726,668461,7.118451025056948
42727,1355161,7.378205128205129
42728,2176,6.841870824053452
42729,37761,6.839449541284404
42730,41916,7.276595744680851
42731,52487,4.51394422310757
42732,57910,7.33983286908078
42733,58455,6.466517857142857
42734,265869,6.795302013422819
42735,406312,6.862796833773087
42736,534823,7.079452054794521
42737,567460,7.334782608695652
42738,575720,7.651296829971182
42739,877056,8.307851239669422
42740,1155214,5.048117154811716
42741,1318852,8.25765306122449
42742,17897,6.652610441767068
42743,27665,6.600907029478458
42744,36818,6.456521739130435
42745,40129,6.9603174603174605
42746,41972,7.015730337078652
42747,50370,6.885496183206107
42748,71790,7.296943231441048
42749,91927,7.2204724409448815
42750,126997,7.705035971223022
42751,193466,7.130337078651685
42752,210331,7.133177570093458
42753,223326,8.37292817679558
42754,308485,7.388586956521739
42755,313254,7.100737100737101
42756,340804,6.817901234567901
42757,356036,7.568513119533527
42758,374220,5.268839103869654
42759,421918,7.131291028446389
42760,429446,9.098924731182796
42761,432618,5.989539748953975
42762,516007,7.14622641509434
42763,525887,6.936111111111111
42764,604025,4.40618556701031
42765,681337,6.1387755102040815
42766,803092,7.139240506329114
42767,826023,6.342182890855457
42768,1022671,6.954098360655737
42769,1107665,6.842239185750636
42770,1255218,6.888198757763975
42771,1281251,6.016611295681063
42772,4123,7.211586901763225
42773,4952,6.536231884057971
42774,9470,6.3900990099009904
42775,11946,6.533333333333333
42776,20920,7.284116331096197
42777,32036,6.543086172344689
42778,36054,6.618357487922705
42779,59536,7.093240093240094
42780,80672,8.050420168067227
42781,94009,7.159574468085107
42782,97142,6.600431965442764
42783,168613,6.88
42784,202516,6.6645021645021645
42785,292025,7.155813953488372
42786,336436,7.007936507936508
42787,438945,5.400398406374502
42788,510421,7.232044198895028
42789,582273,7.941624365482234
42790,583565,6.993265993265993
42791,621835,6.5234215885947044
42792,664118,7.643002028397566
42793,716961,7.300715990453461
42794,759078,6.45945945945946
42795,772471,6.13265306122449
42796,818351,7.2023809523809526
42797,926568,6.738823529411765
42798,1145583,6.716269841269841
42799,5693,7.4375
42800,13379,6.489208633093525
42801,15817,6.4800796812749
42802,28619,6.568316831683168
42803,35529,7.462915601023018
42804,65004,7.11704834605598
42805,66915,5.949596774193548
42806,69809,6.690104166666667
42807,74204,6.552980132450331
42808,77663,5.589686098654709
42809,95092,6.752717391304348
42810,96603,5.4590818363273454
42811,152848,6.023655913978494
42812,200958,6.594298245614035
42813,332075,7.355140186915888
42814,355638,7.640495867768595
42815,460732,7.193548387096774
42816,538594,6.868312757201646
42817,711732,7.56701030927835
42818,811568,5.97289972899729
42819,1124321,7.183870967741935
42820,1235612,6.403960396039604
42821,1367724,4.37125748502994
42822,4470,6.87032967032967
42823,4922,7.13849765258216
42824,9066,6.571428571428571
42825,15472,6.4504950495049505
42826,25666,6.898230088495575
42827,26167,7.299802761341223
42828,38615,6.8240469208211145
42829,41922,7.147058823529412
42830,42026,6.926086956521739
42831,48926,6.710743801652892
42832,51479,6.731808731808732
42833,59817,6.325773195876288
42834,98103,6.958429561200924
42835,102284,5.268518518518518
42836,115838,6.968085106382978
42837,127907,6.96969696969697
42838,136621,6.700460829493087
42839,136746,6.9865771812080535
42840,142075,6.981900452488688
42841,148779,6.658482142857143
42842,162829,7.428015564202335
42843,199639,7.957943925233645
42844,289890,6.516966067864272
42845,410622,7.10093896713615
42846,442854,7.320945945945946
42847,451757,6.9502487562189055
42848,472819,7.438524590163935
42849,497972,6.5667752442996745
42850,510780,7.428947368421053
42851,527399,6.974930362116992
42852,544664,7.556547619047619
42853,561364,7.2063882063882065
42854,659500,7.477434679334917
42855,669334,7.712809917355372
42856,825598,6.249400479616307
42857,959168,8.166666666666666
42858,1017084,6.945945945945946
42859,5649,9.23076923076923
42860,5868,6.543859649122807
42861,7326,7.585034013605442
42862,21868,6.45
42863,55108,6.561264822134388
42864,93989,7.1233243967828415
42865,97718,7.534883720930233
42866,297984,7.081967213114754
42867,476494,7.075609756097561
42868,685566,7.478527607361963
42869,874191,6.7328519855595665
42870,2075,7.148073022312373
42871,2973,6.153846153846154
42872,23351,6.58019801980198
42873,33804,7.241721854304636
42874,40180,7.466814159292035
42875,42827,6.213438735177865
42876,79854,7.558441558441558
42877,143292,7.076158940397351
42878,182188,7.658995815899582
42879,285275,6.948717948717949
42880,325367,6.680272108843537
42881,456258,6.690140845070423
42882,721357,7.28698224852071
42883,785093,6.889763779527559
42884,793036,6.6835443037974684
42885,823734,6.803757828810021
42886,999408,7.374683544303798
42887,1235072,6.548314606741573
42888,476,6.503325942350332
42889,11923,6.389452332657201
42890,27707,6.4232209737827715
42891,29608,6.376237623762377
42892,40309,6.864693446088795
42893,49594,6.938888888888889
42894,98398,6.666666666666667
42895,100358,6.698198198198198
42896,102335,6.554524361948956
42897,104981,6.838323353293413
42898,150024,6.169014084507042
42899,247975,7.065116279069767
42900,249631,5.67612293144208
42901,298045,5.984189723320158
42902,405426,7.287257019438445
42903,487506,7.652370203160271
42904,510685,7.738955823293173
42905,536846,7.6
42906,537554,6.738853503184713
42907,554986,6.107142857142857
42908,580975,8.085106382978724
42909,1127755,6.905325443786983
42910,1278473,6.07202216066482
42911,1528,6.974947807933194
42912,8250,6.988269794721408
42913,22148,5.870259481037924
42914,28652,6.796747967479675
42915,31995,7.292929292929293
42916,55394,5.946640316205533
42917,55853,6.744234800838575
42918,59485,6.741106719367589
42919,61365,6.610972568578553
42920,71784,7.602605863192182
42921,93482,6.939516129032258
42922,143596,5.741176470588235
42923,190022,7.532258064516129
42924,219661,7.780851063829787
42925,231218,7.391549295774648
42926,262436,7.148809523809524
42927,364427,6.986254295532646
42928,539188,6.239583333333333
42929,559886,7.072691552062868
42930,611030,5.992924528301887
42931,688985,6.393586005830904
42932,718628,6.852233676975945
42933,745132,6.8391752577319584
42934,849685,6.622047244094488
42935,982897,7.029411764705882
42936,1102614,6.3824289405684755
42937,1156478,4.841683366733467
42938,1252471,7.343065693430657
42939,3276,5.945945945945946
42940,5933,6.968684759916493
42941,6650,6.838582677165355
42942,22227,6.045833333333333
42943,29992,7.445544554455446
42944,47387,6.445482866043614
42945,57841,6.448897795591182
42946,62748,6.100271002710027
42947,73318,7.605978260869565
42948,106826,6.222003929273084
42949,118777,7.141818181818182
42950,133926,7.190082644628099
42951,270305,6.468531468531468
42952,310276,6.411078717201166
42953,352689,6.1206030150753765
42954,410223,5.624703087885986
42955,429283,7.057553956834532
42956,457777,7.660804020100502
42957,480452,7.635514018691588
42958,483660,7.224839400428266
42959,538780,7.18957345971564
42960,553540,6.934306569343065
42961,574105,7.220532319391635
42962,628421,6.252446183953033
42963,783448,6.561538461538461
42964,999202,8.223350253807107
42965,3521,6.6936708860759495
42966,26222,6.775933609958506
42967,31907,5.6305220883534135
42968,40776,6.916870415647922
42969,54162,7.171610169491525
42970,70881,5.465553235908142
42971,76512,7.2781954887218046
42972,84515,6.249466950959488
42973,98220,6.555803571428571
42974,114130,7.3023255813953485
42975,121266,6.2
42976,236742,7.04
42977,333136,7.112676056338028
42978,431429,5.486274509803922
42979,472541,7.973045822102426
42980,486151,7.53125
42981,495180,7.429213483146067
42982,548331,6.919667590027701
42983,571317,6.737668161434978
42984,694758,8.0
42985,813697,6.259336099585062
42986,895890,7.525222551928783
42987,938103,7.776699029126213
42988,1022801,7.205645161290323
42989,1212293,6.412765957446808
42990,1258989,8.17548076923077
42991,9151,5.9494163424124515
42992,12070,6.5347432024169185
42993,19673,6.385214007782102
42994,39859,7.165517241379311
42995,41844,6.946902654867257
42996,42789,7.074898785425101
42997,49136,9.482897384305835
42998,86116,6.093385214007782
42999,91481,6.454732510288066
43000,95357,6.976833976833976
43001,96797,7.295404814004376
43002,147297,6.84688995215311
43003,409032,7.194508009153318
43004,428419,7.1080246913580245
43005,450722,7.243654822335025
43006,458915,6.866666666666666
43007,464543,7.6875
43008,481150,7.475728155339806
43009,510386,6.142493638676845
43010,522623,6.725446428571429
43011,535526,6.491596638655462
43012,649007,6.842723004694836
43013,711360,7.473509933774834
43014,735334,7.988549618320611
43015,893055,6.338235294117647
43016,922015,5.595959595959596
43017,1210695,7.521834061135372
43018,482,7.767647058823529
43019,3594,6.73019801980198
43020,15951,7.6015424164524426
43021,34277,7.325443786982248
43022,36624,6.5418604651162795
43023,45233,6.666666666666667
43024,45914,7.636186770428016
43025,47525,6.93010752688172
