,0
5792,21
5793,143
5794,78
5795,51
5796,44
5797,12
5798,17
5799,5
5800,292
5801,37
5802,16
5803,31
5804,1
5805,44
5806,27
5807,176
5808,6
5809,1231
5810,13
5811,7
5812,14
5813,320
5814,197
5815,32
5816,74
5817,13
5818,33
5819,69
5820,4
5821,16
5822,44
5823,5
5824,39
5825,23
5826,18
5827,27
5828,19
5829,21
5830,28
5831,28
5832,27
5833,10
5834,30
5835,19
5836,61
5837,3
5838,17
5839,42
5840,25
5841,35
5842,70
5843,4
5844,217
5845,93
5846,23
5847,18
5848,5
5849,1
5850,15
5851,143
5852,11
5853,30
5854,715
5855,7
5856,23
5857,6
5858,249
5859,971
5860,1322
5861,132
5862,77
5863,101
5864,8
5865,14
5866,11
5867,794
5868,17
5869,9
5870,36
5871,51
5872,75
5873,65
5874,20
5875,22
5876,41
5877,109
5878,57
5879,19
5880,37
5881,14
5882,31
5883,211
5884,704
5885,90
5886,21
5887,88
5888,82
5889,19
5890,35
5891,61
5892,143
5893,32
5894,27
5895,51
5896,224
5897,87
5898,206
5899,12
5900,47
5901,25
5902,37
5903,31
5904,888
5905,8
5906,25
5907,174
5908,62
5909,411
5910,30
5911,26
5912,152
5913,29
5914,77
5915,37
5916,4
5917,87
5918,139
5919,63
5920,98
5921,70
5922,11
5923,38
5924,24
5925,17
5926,50
5927,50
5928,50
5929,542
5930,16
5931,11
5932,25
5933,3
5934,40
5935,128
5936,67
5937,16
5938,33
5939,11
5940,19
5941,29
5942,112
5943,77
5944,22
5945,74
5946,139
5947,9
5948,22
5949,32
5950,9
5951,519
5952,54
5953,42
5954,8
5955,19
5956,12
5957,6
5958,14
5959,7
5960,15
5961,10
5962,90
5963,28
5964,26
5965,18
5966,30
5967,304
5968,18
5969,8
5970,67
5971,47
5972,16
5973,27
5974,58
5975,18
5976,33
5977,20
5978,4
5979,62
5980,30
5981,17
5982,25
5983,21
5984,97
5985,59
5986,18
5987,11
5988,123
5989,30
5990,130
5991,31
5992,20
5993,49
5994,56
5995,46
5996,21
5997,6
5998,53
5999,26
6000,32
6001,45
6002,18
6003,375
6004,18
6005,28
6006,24
6007,14
6008,18
6009,21
6010,50
6011,20
6012,17
6013,99
6014,156
6015,49
6016,0
6017,49
6018,29
6019,39
6020,56
6021,8
6022,294
6023,13
6024,51
6025,29
6026,28
6027,8
6028,50
6029,12
6030,16
6031,7
6032,107
6033,39
6034,90
6035,108
6036,12
6037,18
6038,199
6039,8
6040,42
6041,24
6042,4
6043,33
6044,2
6045,89
6046,33
6047,8
6048,59
6049,25
6050,25
6051,49
6052,110
6053,1142
6054,29
6055,332
6056,46
6057,21
6058,50
6059,6
6060,19
6061,18
6062,135
6063,5
6064,53
6065,40
6066,269
6067,34
6068,30
6069,17
6070,42
6071,45
6072,975
6073,266
6074,92
6075,615
6076,9
6077,12
6078,6
6079,20
6080,48
6081,30
6082,73
6083,82
6084,90
6085,23
6086,33
6087,44
6088,64
6089,78
6090,5
6091,9
6092,15
6093,10
6094,791
6095,18
6096,44
6097,11
6098,34
6099,951
6100,1
6101,24
6102,139
6103,342
6104,38
6105,19
6106,57
6107,5
6108,226
6109,173
6110,53
6111,131
6112,29
6113,12
6114,38
6115,37
6116,87
6117,13
6118,9
6119,461
6120,18
6121,66
6122,24
6123,31
6124,39
6125,34
6126,88
6127,41
6128,12
6129,23
6130,24
6131,77
6132,24
6133,11
6134,11
6135,12
6136,63
6137,54
6138,21
6139,5
6140,2
6141,157
6142,21
6143,11
6144,593
6145,70
6146,19
6147,81
6148,67
6149,66
6150,250
6151,11
6152,64
6153,21
6154,33
6155,570
6156,71
6157,21
6158,250
6159,32
6160,159
6161,17
6162,21
6163,26
6164,53
6165,77
6166,77
6167,99
6168,20
6169,36
6170,2
6171,18
6172,90
6173,28
6174,54
6175,183
6176,50
6177,703
6178,15
6179,45
6180,59
6181,8
6182,41
6183,25
6184,100
6185,55
6186,24
6187,1
6188,8
6189,554
6190,1
6191,25
6192,7
6193,859
6194,74
6195,57
6196,55
6197,22
6198,15
6199,46
6200,20
6201,73
6202,46
6203,20
6204,3
6205,36
6206,24
6207,171
6208,89
6209,11
6210,61
6211,40
6212,30
6213,65
6214,18
6215,25
6216,213
6217,6
6218,20
6219,45
6220,73
6221,40
6222,31
6223,89
6224,4
6225,31
6226,71
6227,42
6228,682
6229,27
6230,161
6231,88
6232,43
6233,61
6234,12
6235,8
6236,38
6237,35
6238,49
6239,1
6240,14
6241,6
6242,2511
6243,25
6244,3
6245,10
6246,56
6247,25
6248,50
6249,12
6250,52
6251,55
6252,22
6253,2
6254,983
6255,102
6256,87
6257,108
6258,29
6259,50
6260,29
6261,75
6262,221
6263,9
6264,51
6265,6
6266,18
6267,10
6268,19
6269,254
6270,33
6271,77
6272,20
6273,18
6274,791
6275,46
6276,43
6277,20
6278,93
6279,73
6280,25
6281,457
6282,21
6283,126
6284,196
6285,32
6286,332
6287,604
6288,20
6289,8
6290,3
6291,163
6292,25
6293,7
6294,9
6295,20
6296,34
6297,16
6298,25
6299,13
6300,34
6301,8
6302,25
6303,117
6304,10
6305,37
6306,37
6307,172
6308,29
6309,92
6310,1626
6311,19
6312,206
6313,7
6314,34
6315,16
6316,22
6317,16
6318,20
6319,21
6320,15
6321,153
6322,43
6323,33
6324,87
6325,9
6326,153
6327,865
6328,23
6329,726
6330,17
6331,33
6332,40
6333,11
6334,51
6335,992
6336,38
6337,16
6338,9
6339,4
6340,67
6341,37
6342,6
6343,10
6344,26
6345,55
6346,149
6347,39
6348,690
6349,117
6350,31
6351,59
6352,192
6353,420
6354,47
6355,170
6356,82
6357,15
6358,9
6359,16
6360,18
6361,37
6362,121
6363,28
6364,42
6365,79
6366,20
6367,876
6368,30
6369,11
6370,77
6371,42
6372,120
6373,42
6374,23
6375,14
6376,554
6377,23
6378,52
6379,36
6380,33
6381,60
6382,11
6383,215
6384,19
6385,48
6386,40
6387,18
6388,217
6389,51
6390,29
6391,54
6392,12
6393,31
6394,9
6395,28
6396,154
6397,17
6398,16
6399,57
6400,40
6401,29
6402,36
6403,29
6404,23
6405,79
6406,55
6407,88
6408,132
6409,72
6410,32
6411,21
6412,596
6413,45
6414,15
6415,124
6416,9
6417,38
6418,1
6419,43
6420,8
6421,48
6422,132
6423,28
6424,44
6425,1
6426,41
6427,242
6428,37
6429,33
6430,21
6431,39
6432,19
6433,47
6434,15
6435,84
6436,175
6437,47
6438,24
6439,13
6440,8
6441,120
6442,21
6443,44
6444,31
6445,72
6446,55
6447,12
6448,29
6449,28
6450,119
6451,12
6452,6
6453,61
6454,34
6455,5
6456,237
6457,155
6458,257
6459,435
6460,59
6461,512
6462,46
6463,46
6464,84
6465,64
6466,165
6467,215
6468,722
6469,71
6470,24
6471,78
6472,66
6473,49
6474,165
6475,650
6476,11
6477,3
6478,172
6479,53
6480,3
6481,34
6482,505
6483,31
6484,38
6485,34
6486,80
6487,15
6488,28
6489,42
6490,66
6491,22
6492,642
6493,6
6494,15
6495,37
6496,79
6497,128
6498,47
6499,69
6500,28
6501,27
6502,24
6503,19
6504,1
6505,110
6506,63
6507,225
6508,44
6509,55
6510,11
6511,66
6512,28
6513,97
6514,26
6515,31
6516,44
6517,190
6518,43
6519,23
6520,59
6521,774
6522,34
6523,8
6524,12
6525,58
6526,35
6527,142
6528,170
6529,471
6530,24
6531,108
6532,76
6533,14
6534,74
6535,103
6536,910
6537,7
6538,6
6539,124
6540,351
6541,128
6542,3
6543,297
6544,17
6545,84
6546,19
6547,116
6548,137
6549,13
6550,68
6551,29
6552,48
6553,65
6554,32
6555,37
6556,58
6557,21
6558,145
6559,275
6560,35
6561,35
6562,9
6563,19
6564,19
6565,222
6566,33
6567,651
6568,6
6569,59
6570,37
6571,92
6572,15
6573,35
6574,16
6575,57
6576,672
6577,32
6578,22
6579,121
6580,13
6581,122
6582,41
6583,22
6584,483
6585,73
6586,686
6587,21
6588,59
6589,38
6590,46
6591,83
6592,342
6593,26
6594,18
6595,18
6596,42
6597,25
6598,39
6599,547
6600,155
6601,27
6602,40
6603,12
6604,183
6605,68
6606,40
6607,15
6608,59
6609,43
6610,201
6611,278
6612,5
6613,58
6614,95
6615,1291
6616,6
6617,4
6618,85
6619,119
6620,38
6621,973
6622,25
6623,67
6624,17
6625,402
6626,96
6627,368
6628,23
6629,126
6630,84
6631,38
6632,29
6633,114
6634,103
6635,65
6636,556
6637,178
6638,9
6639,40
6640,30
6641,35
6642,116
6643,372
6644,89
6645,25
6646,28
6647,32
6648,170
6649,63
6650,131
6651,70
6652,154
6653,14
6654,20
6655,486
6656,53
6657,18
6658,27
6659,3
6660,165
6661,75
6662,11
6663,12
6664,18
6665,153
6666,57
6667,17
6668,53
6669,84
6670,7
6671,49
6672,33
6673,9
6674,127
6675,23
6676,44
6677,41
6678,16
6679,17
6680,762
6681,59
6682,10
6683,22
6684,59
6685,54
6686,46
6687,17
6688,5
6689,44
6690,5
6691,47
6692,20
6693,34
6694,17
6695,30
6696,12
6697,31
6698,173
6699,91
6700,24
6701,113
6702,37
6703,38
6704,14
6705,486
6706,24
6707,83
6708,35
6709,12
6710,27
6711,58
6712,47
6713,37
6714,151
6715,8
6716,26
6717,41
6718,64
6719,17
6720,45
6721,97
6722,220
6723,130
6724,77
6725,41
6726,120
6727,8
6728,625
6729,3
6730,12
6731,45
6732,48
6733,22
6734,15
6735,1
6736,297
6737,137
6738,7
6739,1300
6740,16
6741,109
6742,44
6743,16
6744,6
6745,46
6746,15
6747,978
6748,1
6749,178
6750,84
6751,13
6752,24
6753,219
6754,44
6755,58
6756,61
6757,10
6758,45
6759,109
6760,26
6761,942
6762,52
6763,68
6764,35
6765,10
6766,139
6767,4
6768,10
6769,22
6770,154
6771,50
6772,43
6773,37
6774,57
6775,17
6776,42
6777,43
6778,35
6779,48
6780,34
6781,24
6782,21
6783,9
6784,13
6785,35
6786,14
6787,56
6788,7
6789,448
6790,23
6791,16
6792,23
6793,18
6794,14
6795,159
6796,945
6797,52
6798,11
6799,41
6800,33
6801,36
6802,566
6803,62
6804,23
6805,16
6806,57
6807,10
6808,105
6809,1541
6810,15
6811,17
6812,52
6813,20
6814,101
6815,49
6816,61
6817,8
6818,212
6819,144
6820,90
6821,626
6822,34
6823,6
6824,40
6825,66
6826,3
6827,32
6828,51
6829,12
6830,64
6831,18
6832,60
6833,16
6834,27
6835,69
6836,36
6837,31
6838,17
6839,444
6840,6
6841,57
6842,46
6843,224
6844,59
6845,1
6846,917
6847,103
6848,29
6849,13
6850,97
6851,56
6852,315
6853,37
6854,608
6855,250
6856,229
6857,9
6858,37
6859,48
6860,52
6861,48
6862,40
6863,19
6864,31
6865,28
6866,25
6867,81
6868,142
6869,86
6870,15
6871,10
6872,19
6873,9
6874,63
6875,565
6876,6
6877,426
6878,55
6879,78
6880,11
6881,9
6882,23
6883,250
6884,371
6885,49
6886,28
6887,1
6888,19
6889,12
6890,138
6891,66
6892,14
6893,25
6894,5
6895,12
6896,462
6897,13
6898,203
6899,33
6900,14
6901,6
6902,45
6903,40
6904,114
6905,13
6906,144
6907,100
6908,21
6909,137
6910,58
6911,202
6912,372
6913,841
6914,7
6915,115
6916,498
6917,12
6918,22
6919,41
6920,38
6921,29
6922,29
6923,55
6924,226
6925,17
6926,8
6927,35
6928,188
6929,19
6930,44
6931,18
6932,5
6933,399
6934,94
6935,11
6936,60
6937,266
6938,156
6939,26
6940,221
6941,48
6942,173
6943,15
6944,10
6945,52
6946,39
6947,292
6948,100
6949,32
6950,43
6951,200
6952,143
6953,66
6954,35
6955,103
6956,495
6957,18
6958,30
6959,5
6960,186
6961,74
6962,4
6963,47
6964,11
6965,103
6966,9
6967,74
6968,71
6969,84
6970,39
6971,156
6972,29
6973,137
6974,44
6975,8
6976,240
6977,136
6978,17
6979,153
6980,24
6981,7
6982,14
6983,8
6984,5
6985,74
6986,29
6987,63
6988,311
6989,303
6990,10
6991,183
6992,36
6993,652
6994,31
6995,21
6996,17
6997,55
6998,1
6999,14
7000,324
7001,41
7002,424
7003,25
7004,48
7005,49
7006,16
7007,88
7008,21
7009,87
7010,44
7011,41
7012,29
7013,141
7014,55
7015,5
7016,77
7017,84
7018,63
7019,33
7020,129
7021,53
7022,8
7023,7
7024,1539
7025,54
7026,29
7027,43
7028,396
7029,37
7030,414
7031,11
7032,13
7033,19
7034,124
7035,81
7036,12
7037,1107
7038,86
7039,93
7040,584
7041,70
7042,3
7043,15
7044,70
7045,66
7046,83
7047,41
7048,63
7049,6
7050,76
7051,59
7052,277
7053,442
7054,94
7055,27
7056,49
7057,6
7058,20
7059,4
7060,176
7061,27
7062,136
7063,44
7064,53
7065,4
7066,250
7067,24
7068,477
7069,240
7070,99
7071,30
7072,920
7073,178
7074,52
7075,48
7076,61
7077,7
7078,308
7079,29
7080,32
7081,49
7082,13
7083,33
7084,41
7085,40
7086,108
7087,22
7088,163
7089,73
7090,94
7091,17
7092,36
7093,154
7094,135
7095,59
7096,30
7097,215
7098,38
7099,383
7100,25
7101,31
7102,34
7103,35
7104,246
7105,2
7106,107
7107,71
7108,767
7109,166
7110,41
7111,142
7112,24
7113,81
7114,42
7115,50
7116,37
7117,33
7118,21
7119,37
7120,42
7121,45
7122,37
7123,60
7124,399
7125,983
7126,80
7127,41
7128,24
7129,79
7130,84
7131,31
7132,241
7133,31
7134,590
7135,22
7136,66
7137,49
7138,10
7139,253
7140,49
7141,22
7142,196
7143,57
7144,117
7145,56
7146,29
7147,237
7148,100
7149,247
7150,66
7151,27
7152,20
7153,202
7154,19
7155,45
7156,63
7157,68
7158,388
7159,175
7160,136
7161,25
7162,61
7163,41
7164,20
7165,7
7166,32
7167,72
7168,13
7169,50
7170,28
7171,8
7172,174
7173,32
7174,43
7175,30
7176,888
7177,192
7178,469
7179,16
7180,104
7181,375
7182,11
7183,343
7184,49
7185,47
7186,30
7187,34
7188,53
7189,31
7190,1121
7191,66
7192,123
7193,46
7194,100
7195,11
7196,809
7197,15
7198,26
7199,106
7200,84
7201,84
7202,10
7203,358
7204,38
7205,48
7206,33
7207,137
7208,18
7209,25
7210,34
7211,9
7212,1242
7213,86
7214,199
7215,1104
7216,109
7217,90
7218,75
7219,31
7220,1045
7221,38
7222,14
7223,127
7224,50
7225,562
7226,44
7227,55
7228,124
7229,34
7230,115
7231,31
7232,32
7233,828
7234,35
7235,38
7236,56
7237,17
7238,427
7239,55
7240,70
7241,258
7242,261
7243,21
7244,70
7245,27
7246,258
7247,96
7248,2126
7249,695
7250,47
7251,179
7252,10
7253,102
7254,20
7255,44
7256,105
7257,529
7258,3
7259,46
7260,44
7261,9
7262,25
7263,49
7264,4
7265,93
7266,75
7267,65
7268,47
7269,159
7270,33
7271,368
7272,26
7273,1008
7274,1244
7275,13
7276,75
7277,26
7278,55
7279,30
7280,52
7281,39
7282,16
7283,46
7284,23
7285,186
7286,6
7287,368
7288,40
7289,1469
7290,4
7291,17
7292,255
7293,39
7294,159
7295,44
7296,3
7297,24
7298,2
7299,29
7300,639
7301,17
7302,31
7303,304
7304,63
7305,29
7306,90
7307,115
7308,162
7309,22
7310,86
7311,38
7312,257
7313,19
7314,27
7315,18
7316,100
7317,85
7318,30
7319,49
7320,14
7321,78
7322,454
7323,36
7324,51
7325,42
7326,11
7327,12
7328,13
7329,5
7330,233
7331,25
7332,47
7333,362
7334,301
7335,67
7336,1151
7337,111
7338,142
7339,59
7340,17
7341,32
7342,299
7343,72
7344,579
7345,116
7346,26
7347,49
7348,19
7349,25
7350,50
7351,39
7352,7
7353,413
7354,262
7355,188
7356,63
7357,86
7358,122
7359,97
7360,46
7361,40
7362,44
7363,26
7364,45
7365,43
7366,18
7367,176
7368,30
7369,503
7370,25
7371,89
7372,42
7373,878
7374,905
7375,35
7376,74
7377,12
7378,26
7379,105
7380,149
7381,141
7382,173
7383,12
7384,51
7385,286
7386,9
7387,1166
7388,42
7389,23
7390,7
7391,24
7392,69
7393,123
7394,692
7395,27
7396,36
7397,56
7398,567
7399,28
7400,652
7401,841
7402,32
7403,104
7404,7
7405,71
7406,146
7407,129
7408,47
7409,243
7410,7
7411,57
7412,65
7413,119
7414,46
7415,6
7416,255
7417,36
7418,79
7419,15
7420,28
7421,41
7422,139
7423,92
7424,7
7425,55
7426,188
7427,82
7428,3
7429,170
7430,42
7431,70
7432,36
7433,157
7434,3
7435,7
7436,13
7437,61
7438,74
7439,75
7440,52
7441,78
7442,14
7443,110
7444,32
7445,282
7446,57
7447,12
7448,415
7449,66
7450,13
7451,33
7452,24
7453,93
7454,34
7455,26
7456,29
7457,105
7458,885
7459,34
7460,130
7461,36
7462,19
7463,144
7464,186
7465,20
7466,852
7467,194
7468,41
7469,27
7470,9
7471,38
7472,528
7473,18
7474,56
7475,47
7476,71
7477,46
7478,283
7479,115
7480,15
7481,481
7482,27
7483,1050
7484,123
7485,20
7486,65
7487,13
7488,29
7489,177
7490,9
7491,8
7492,37
7493,512
7494,19
7495,71
7496,25
7497,96
7498,641
7499,34
7500,23
7501,69
7502,47
7503,1266
7504,77
7505,1014
7506,289
7507,81
7508,124
7509,14
7510,48
7511,12
7512,141
7513,34
7514,39
7515,4
7516,34
7517,172
7518,67
7519,17
7520,127
7521,78
7522,104
7523,348
7524,56
7525,14
7526,916
7527,58
7528,821
7529,81
7530,650
7531,148
7532,58
7533,28
7534,24
7535,67
7536,64
7537,70
7538,471
7539,44
7540,150
7541,940
7542,103
7543,19
7544,26
7545,1309
7546,9
7547,750
7548,816
7549,237
7550,12
7551,114
7552,501
7553,129
7554,151
7555,118
7556,49
7557,203
7558,67
7559,41
7560,36
7561,188
7562,330
7563,174
7564,59
7565,11
7566,176
7567,215
7568,12
7569,54
7570,72
7571,15
7572,259
7573,33
7574,8
7575,10
7576,108
7577,36
7578,40
7579,31
7580,608
7581,25
7582,350
7583,31
7584,56
7585,167
7586,75
7587,148
7588,235
7589,32
7590,40
7591,26
7592,13
7593,96
7594,36
7595,137
7596,81
7597,23
7598,78
7599,19
7600,46
7601,43
7602,7
7603,15
7604,23
7605,153
7606,103
7607,70
7608,141
7609,52
7610,77
7611,157
7612,45
7613,16
7614,87
7615,108
7616,95
7617,52
7618,213
7619,13
7620,24
7621,119
7622,819
7623,36
7624,32
7625,171
7626,67
7627,14
7628,302
7629,47
7630,17
7631,22
7632,70
7633,33
7634,4
7635,29
7636,14
7637,72
7638,86
7639,870
7640,79
7641,45
7642,236
7643,215
7644,38
7645,591
7646,8
7647,73
7648,29
7649,2
7650,71
7651,17
7652,20
7653,75
7654,83
7655,68
7656,93
7657,189
7658,39
7659,264
7660,179
7661,20
7662,71
7663,16
7664,29
7665,14
7666,144
7667,84
7668,42
7669,48
7670,193
7671,186
7672,195
7673,220
7674,67
7675,57
7676,128
7677,13
7678,58
7679,112
7680,147
7681,271
7682,319
7683,82
7684,79
7685,260
7686,19
7687,290
7688,81
7689,67
7690,83
7691,251
7692,50
7693,68
7694,579
7695,47
7696,1016
7697,50
7698,55
7699,255
7700,27
7701,44
7702,662
7703,595
7704,104
7705,35
7706,52
7707,27
7708,12
7709,140
7710,82
7711,43
7712,10
7713,12
7714,11
7715,153
7716,48
7717,101
7718,15
7719,13
7720,1201
7721,87
7722,12
7723,198
7724,91
7725,1919
7726,81
7727,661
7728,384
7729,18
7730,326
7731,1128
7732,730
7733,554
7734,360
7735,12
7736,794
7737,19
7738,377
7739,14
7740,35
7741,57
7742,33
7743,76
7744,49
7745,208
7746,542
7747,33
7748,579
7749,75
7750,101
7751,84
7752,656
7753,30
7754,22
7755,24
7756,52
7757,51
7758,42
7759,690
7760,10
7761,18
7762,63
7763,32
7764,93
7765,553
7766,65
7767,50
7768,122
7769,52
7770,1263
7771,299
7772,6
7773,49
7774,34
7775,72
7776,162
7777,115
7778,270
7779,578
7780,1805
7781,44
7782,312
7783,544
7784,70
7785,16
7786,67
7787,107
7788,5
7789,36
7790,156
7791,98
7792,75
7793,750
7794,60
7795,55
7796,54
7797,128
7798,687
7799,26
7800,46
7801,75
7802,21
7803,203
7804,44
7805,215
7806,13
7807,304
7808,11
7809,94
7810,21
7811,15
7812,112
7813,67
7814,133
7815,163
7816,152
7817,177
7818,337
7819,87
7820,5277
7821,200
7822,91
7823,59
7824,59
7825,65
7826,515
7827,354
7828,106
7829,21
7830,56
7831,31
7832,74
7833,79
7834,16
7835,50
7836,196
7837,46
7838,96
7839,85
7840,10
7841,113
7842,110
7843,83
7844,274
7845,612
7846,730
7847,44
7848,231
7849,55
7850,495
7851,1735
7852,69
7853,182
7854,41
7855,56
7856,727
7857,700
7858,534
7859,47
7860,28
7861,118
7862,201
7863,16
7864,633
7865,253
7866,209
7867,165
7868,107
7869,8
7870,87
7871,198
7872,526
7873,61
7874,19
7875,74
7876,164
7877,545
7878,71
7879,137
7880,29
7881,14
7882,189
7883,61
7884,31
7885,419
7886,28
7887,485
7888,41
7889,670
7890,97
7891,129
7892,26
7893,1162
7894,86
7895,9
7896,18
7897,15
7898,646
7899,82
7900,26
7901,114
7902,13
7903,45
7904,40
7905,96
7906,88
7907,47
7908,66
7909,11
7910,39
7911,174
7912,272
7913,83
7914,118
7915,127
7916,103
7917,455
7918,87
7919,62
7920,4
7921,36
7922,51
7923,243
7924,52
7925,128
7926,37
7927,192
7928,60
7929,299
7930,289
7931,86
7932,28
7933,40
7934,106
7935,20
7936,17
7937,29
7938,169
7939,22
7940,49
7941,12
7942,44
7943,59
7944,28
7945,52
7946,48
7947,29
7948,138
7949,46
7950,37
7951,63
7952,10
7953,88
7954,75
7955,63
7956,202
7957,146
7958,64
7959,187
7960,113
7961,157
7962,53
7963,208
7964,28
7965,94
7966,12
7967,5237
7968,282
7969,596
7970,50
7971,33
7972,52
7973,37
7974,59
7975,787
7976,464
7977,191
7978,156
7979,41
7980,208
7981,293
7982,193
7983,207
7984,8
7985,388
7986,2283
7987,294
7988,162
7989,56
7990,425
7991,212
7992,727
7993,36
7994,356
7995,138
7996,45
7997,5
7998,106
7999,73
8000,680
8001,4
8002,257
8003,56
8004,16
8005,226
8006,71
8007,445
8008,191
8009,916
8010,46
8011,41
8012,138
8013,168
8014,121
8015,9
8016,62
8017,12
8018,87
8019,983
8020,16
8021,148
8022,39
8023,105
8024,28
8025,27
8026,351
8027,272
8028,6
8029,44
8030,21
8031,56
8032,761
8033,71
8034,225
8035,112
8036,28
8037,142
8038,66
8039,41
8040,19
8041,48
8042,55
8043,1154
8044,32
8045,57
8046,147
8047,29
8048,190
8049,472
8050,60
8051,21
8052,479
8053,684
8054,117
8055,842
8056,103
8057,43
8058,1539
8059,319
8060,131
8061,94
8062,940
8063,93
8064,49
8065,14
8066,98
8067,312
8068,186
8069,124
8070,46
8071,143
8072,746
8073,35
8074,190
8075,237
8076,212
8077,625
8078,55
8079,376
8080,882
8081,93
8082,36
8083,181
8084,38
8085,729
8086,202
8087,12
8088,1335
8089,23
8090,10
8091,40
8092,419
8093,66
8094,65
8095,758
8096,159
8097,686
8098,46
8099,795
8100,57
8101,243
8102,19
8103,92
8104,33
8105,9
8106,35
8107,97
8108,524
8109,553
8110,98
8111,36
8112,456
8113,22
8114,35
8115,185
8116,55
8117,174
8118,126
8119,138
8120,85
8121,46
8122,107
8123,189
8124,307
8125,42
8126,671
8127,23
8128,73
8129,58
8130,78
8131,61
8132,35
8133,56
8134,33
8135,70
8136,90
8137,139
8138,1036
8139,21
8140,212
8141,449
8142,428
8143,120
8144,524
8145,114
8146,66
8147,614
8148,265
8149,139
8150,41
8151,696
8152,565
8153,119
8154,976
8155,715
8156,41
8157,63
8158,77
8159,26
8160,81
8161,31
8162,159
8163,276
8164,81
8165,605
8166,55
8167,996
8168,287
8169,38
8170,58
8171,476
8172,34
8173,61
8174,18
8175,79
8176,79
8177,50
8178,1416
8179,163
8180,37
8181,88
8182,192
8183,48
8184,210
8185,220
8186,151
8187,1719
8188,125
8189,158
8190,103
8191,366
8192,1038
8193,63
8194,247
8195,25
8196,33
8197,45
8198,1501
8199,325
8200,104
8201,41
8202,77
8203,50
8204,856
8205,475
8206,17
8207,69
8208,80
8209,341
8210,155
8211,31
8212,68
8213,3
8214,98
8215,53
8216,204
8217,57
8218,72
8219,78
8220,69
8221,1459
8222,78
8223,15
8224,1132
8225,82
8226,306
8227,20
8228,353
8229,89
8230,85
8231,74
8232,90
8233,158
8234,1343
8235,67
8236,127
8237,234
8238,1634
8239,93
8240,179
8241,1031
8242,43
8243,11
8244,15
8245,8
8246,224
8247,48
8248,90
8249,127
8250,6
8251,41
8252,60
8253,62
8254,647
8255,33
8256,300
8257,690
8258,108
8259,22
8260,21
8261,884
8262,6
8263,27
8264,535
8265,64
8266,133
8267,32
8268,47
8269,81
8270,129
8271,355
8272,9
8273,73
8274,52
8275,222
8276,26
8277,192
8278,45
8279,1192
8280,528
8281,691
8282,100
8283,274
8284,71
8285,2238
8286,70
8287,166
8288,536
8289,145
8290,353
8291,942
8292,75
8293,139
8294,44
8295,61
8296,98
8297,117
8298,357
8299,45
8300,31
8301,34
8302,124
8303,492
8304,106
8305,15
8306,119
8307,422
8308,237
8309,124
8310,46
8311,316
8312,147
8313,48
8314,73
8315,8
8316,11
8317,48
8318,34
8319,336
8320,113
8321,262
8322,476
8323,44
8324,26
8325,34
8326,581
8327,229
8328,976
8329,448
8330,59
8331,284
8332,46
8333,69
8334,626
8335,33
8336,148
8337,27
8338,33
8339,24
8340,70
8341,77
8342,65
8343,134
8344,593
8345,236
8346,125
8347,1060
8348,111
8349,133
8350,88
8351,403
8352,16
8353,835
8354,133
8355,42
8356,1695
8357,13
8358,76
8359,118
8360,31
8361,1260
8362,35
8363,9
8364,1351
8365,3
8366,109
8367,1299
8368,64
8369,757
8370,786
8371,112
8372,39
8373,154
8374,58
8375,21
8376,42
8377,134
8378,41
8379,52
8380,92
8381,580
8382,172
8383,27
8384,1372
8385,63
8386,4
8387,727
8388,164
8389,261
8390,265
8391,68
8392,113
8393,18
8394,98
8395,55
8396,115
8397,361
8398,49
8399,37
8400,27
8401,3
8402,760
8403,20
8404,628
8405,160
8406,278
8407,70
8408,196
8409,645
8410,138
8411,622
8412,4
8413,6
8414,109
8415,799
8416,328
8417,38
8418,975
8419,41
8420,12
8421,1772
8422,552
8423,53
8424,60
8425,525
8426,969
8427,34
8428,111
8429,67
8430,15
8431,129
8432,200
8433,97
8434,47
8435,11
8436,29
8437,522
8438,78
8439,43
8440,38
8441,31
8442,100
8443,928
8444,51
8445,643
8446,96
8447,11
8448,226
8449,17
8450,452
8451,82
8452,203
8453,478
8454,667
8455,1374
8456,354
8457,9
8458,42
8459,41
8460,12
8461,592
8462,1557
8463,54
8464,191
8465,100
8466,49
8467,27
8468,256
8469,140
8470,459
8471,725
8472,31
8473,66
8474,891
8475,48
8476,590
8477,784
8478,112
8479,148
8480,112
8481,184
8482,28
8483,17
8484,24
8485,317
8486,2019
8487,1325
8488,219
8489,19
8490,126
8491,360
8492,400
8493,41
8494,171
8495,44
8496,34
8497,305
8498,106
8499,9
8500,70
8501,149
8502,68
8503,87
8504,159
8505,759
8506,801
8507,51
8508,41
8509,17
8510,61
8511,175
8512,109
8513,687
8514,53
8515,393
8516,115
8517,791
8518,53
8519,419
8520,28
8521,82
8522,131
8523,90
8524,57
8525,2059
8526,363
8527,660
8528,590
8529,175
8530,47
8531,229
8532,76
8533,830
8534,215
8535,427
8536,2173
8537,611
8538,1099
8539,84
8540,223
8541,521
8542,229
8543,58
8544,868
8545,1099
8546,658
8547,47
8548,273
8549,33
8550,177
8551,165
8552,627
8553,104
8554,277
8555,20
8556,195
8557,64
8558,24
8559,646
8560,1939
8561,831
8562,1181
8563,56
8564,42
8565,95
8566,8
8567,14
8568,554
8569,302
8570,589
8571,822
8572,974
8573,13
8574,31
8575,175
8576,724
8577,138
