,0
5795,472
5796,121
5797,11
5798,295
5799,15
5800,27
5801,13
5802,23
5803,26
5804,0
5805,27
5806,63
5807,4
5808,22
5809,305
5810,10
5811,5
5812,93
5813,138
5814,40
5815,22
5816,38
5817,19
5818,2
5819,76
5820,1
5821,22
5822,16
5823,3
5824,81
5825,29
5826,5
5827,25
5828,23
5829,15
5830,65
5831,17
5832,50
5833,5
5834,59
5835,28
5836,49
5837,24
5838,41
5839,11
5840,24
5841,28
5842,97
5843,0
5844,40
5845,46
5846,124
5847,10
5848,0
5849,5
5850,30
5851,27
5852,5
5853,18
5854,8
5855,7
5856,105
5857,12
5858,51
5859,19
5860,94
5861,19
5862,32
5863,5
5864,13
5865,40
5866,21
5867,53
5868,14
5869,17
5870,56
5871,46
5872,101
5873,73
5874,13
5875,18
5876,46
5877,21
5878,54
5879,84
5880,37
5881,8
5882,22
5883,55
5884,47
5885,39
5886,26
5887,12
5888,22
5889,4
5890,91
5891,20
5892,34
5893,33
5894,29
5895,24
5896,59
5897,48
5898,108
5899,27
5900,47
5901,59
5902,52
5903,24
5904,54
5905,13
5906,29
5907,41
5908,55
5909,46
5910,20
5911,26
5912,19
5913,45
5914,34
5915,44
5916,0
5917,72
5918,67
5919,34
5920,22
5921,25
5922,22
5923,12
5924,29
5925,10
5926,54
5927,32
5928,6
5929,115
5930,13
5931,13
5932,41
5933,4
5934,21
5935,117
5936,52
5937,55
5938,6
5939,6
5940,31
5941,35
5942,56
5943,27
5944,16
5945,66
5946,50
5947,13
5948,4
5949,18
5950,11
5951,91
5952,19
5953,15
5954,6
5955,42
5956,18
5957,26
5958,63
5959,7
5960,10
5961,2
5962,90
5963,6
5964,17
5965,61
5966,129
5967,49
5968,0
5969,14
5970,70
5971,18
5972,11
5973,61
5974,84
5975,17
5976,21
5977,22
5978,2
5979,39
5980,19
5981,24
5982,86
5983,49
5984,141
5985,29
5986,2
5987,16
5988,16
5989,13
5990,132
5991,46
5992,11
5993,76
5994,102
5995,19
5996,13
5997,16
5998,65
5999,19
6000,26
6001,42
6002,23
6003,241
6004,24
6005,26
6006,46
6007,96
6008,10
6009,61
6010,14
6011,14
6012,18
6013,32
6014,101
6015,23
6016,6
6017,14
6018,30
6019,27
6020,64
6021,9
6022,59
6023,19
6024,99
6025,34
6026,43
6027,14
6028,43
6029,12
6030,20
6031,15
6032,34
6033,11
6034,98
6035,307
6036,13
6037,46
6038,81
6039,19
6040,23
6041,68
6042,1
6043,23
6044,1
6045,25
6046,26
6047,3
6048,51
6049,13
6050,31
6051,26
6052,79
6053,60
6054,29
6055,43
6056,49
6057,8
6058,32
6059,2
6060,18
6061,14
6062,37
6063,9
6064,36
6065,23
6066,97
6067,28
6068,28
6069,37
6070,43
6071,19
6072,75
6073,14
6074,27
6075,11
6076,6
6077,14
6078,16
6079,5
6080,86
6081,26
6082,69
6083,132
6084,68
6085,27
6086,40
6087,64
6088,53
6089,76
6090,10
6091,39
6092,1
6093,29
6094,62
6095,0
6096,29
6097,30
6098,17
6099,46
6100,12
6101,14
6102,75
6103,53
6104,32
6105,20
6106,89
6107,33
6108,21
6109,24
6110,18
6111,105
6112,19
6113,2
6114,29
6115,111
6116,68
6117,16
6118,7
6119,12
6120,34
6121,124
6122,30
6123,81
6124,34
6125,10
6126,13
6127,40
6128,56
6129,35
6130,62
6131,43
6132,27
6133,5
6134,9
6135,35
6136,29
6137,140
6138,12
6139,15
6140,9
6141,65
6142,124
6143,12
6144,58
6145,28
6146,25
6147,46
6148,34
6149,187
6150,188
6151,2
6152,33
6153,11
6154,4
6155,0
6156,33
6157,34
6158,549
6159,11
6160,142
6161,27
6162,16
6163,26
6164,25
6165,54
6166,185
6167,49
6168,4
6169,43
6170,34
6171,25
6172,16
6173,33
6174,75
6175,25
6176,37
6177,165
6178,7
6179,20
6180,36
6181,14
6182,63
6183,27
6184,57
6185,92
6186,33
6187,2
6188,8
6189,41
6190,3
6191,14
6192,12
6193,15
6194,75
6195,76
6196,32
6197,24
6198,12
6199,44
6200,25
6201,93
6202,25
6203,15
6204,17
6205,29
6206,16
6207,113
6208,46
6209,52
6210,104
6211,34
6212,65
6213,224
6214,14
6215,15
6216,74
6217,3
6218,21
6219,49
6220,51
6221,12
6222,24
6223,66
6224,1
6225,19
6226,54
6227,86
6228,98
6229,59
6230,113
6231,124
6232,15
6233,40
6234,14
6235,9
6236,57
6237,42
6238,39
6239,21
6240,20
6241,26
6242,111
6243,116
6244,18
6245,48
6246,55
6247,27
6248,78
6249,22
6250,48
6251,37
6252,10
6253,14
6254,26
6255,59
6256,11
6257,3
6258,32
6259,16
6260,15
6261,98
6262,27
6263,18
6264,5
6265,10
6266,18
6267,11
6268,9
6269,124
6270,29
6271,21
6272,43
6273,15
6274,40
6275,17
6276,45
6277,16
6278,49
6279,58
6280,0
6281,327
6282,11
6283,87
6284,55
6285,49
6286,148
6287,7
6288,879
6289,15
6290,8
6291,255
6292,10
6293,45
6294,10
6295,17
6296,36
6297,43
6298,11
6299,7
6300,32
6301,17
6302,12
6303,36
6304,10
6305,41
6306,1
6307,77
6308,35
6309,125
6310,901
6311,20
6312,95
6313,12
6314,26
6315,6
6316,35
6317,35
6318,19
6319,20
6320,14
6321,84
6322,44
6323,33
6324,90
6325,10
6326,30
6327,28
6328,49
6329,22
6330,20
6331,49
6332,28
6333,4
6334,29
6335,3098
6336,48
6337,16
6338,41
6339,10
6340,44
6341,24
6342,12
6343,28
6344,25
6345,35
6346,176
6347,53
6348,43
6349,38
6350,25
6351,12
6352,474
6353,97
6354,21
6355,65
6356,85
6357,15
6358,9
6359,77
6360,9
6361,22
6362,43
6363,9
6364,31
6365,41
6366,12
6367,183
6368,35
6369,10
6370,85
6371,2
6372,84
6373,52
6374,23
6375,14
6376,47
6377,40
6378,21
6379,22
6380,34
6381,24
6382,43
6383,93
6384,20
6385,50
6386,24
6387,12
6388,42
6389,8
6390,21
6391,43
6392,4
6393,9
6394,21
6395,20
6396,165
6397,23
6398,18
6399,25
6400,37
6401,47
6402,38
6403,13
6404,38
6405,96
6406,24
6407,63
6408,96
6409,118
6410,32
6411,12
6412,1
6413,17
6414,20
6415,146
6416,32
6417,4
6418,15
6419,47
6420,8
6421,24
6422,89
6423,40
6424,54
6425,28
6426,77
6427,101
6428,45
6429,104
6430,49
6431,4
6432,31
6433,19
6434,23
6435,28
6436,33
6437,29
6438,18
6439,86
6440,40
6441,59
6442,41
6443,43
6444,45
6445,13
6446,45
6447,17
6448,42
6449,14
6450,92
6451,120
6452,10
6453,157
6454,16
6455,6
6456,156
6457,12
6458,61
6459,1697
6460,41
6461,26
6462,47
6463,42
6464,176
6465,39
6466,35
6467,22
6468,17
6469,53
6470,38
6471,20
6472,157
6473,7
6474,19
6475,53
6476,29
6477,4
6478,80
6479,46
6480,9
6481,98
6482,46
6483,39
6484,47
6485,27
6486,43
6487,5
6488,42
6489,69
6490,54
6491,48
6492,20
6493,6
6494,39
6495,45
6496,107
6497,82
6498,25
6499,138
6500,32
6501,25
6502,25
6503,32
6504,2
6505,45
6506,22
6507,15
6508,41
6509,81
6510,27
6511,102
6512,60
6513,78
6514,17
6515,324
6516,10
6517,55
6518,23
6519,32
6520,53
6521,102
6522,8
6523,27
6524,12
6525,81
6526,4
6527,39
6528,840
6529,33
6530,93
6531,39
6532,5
6533,13
6534,52
6535,100
6536,28
6537,35
6538,3
6539,17
6540,192
6541,69
6542,1
6543,88
6544,19
6545,51
6546,18
6547,95
6548,39
6549,14
6550,39
6551,23
6552,42
6553,50
6554,42
6555,10
6556,29
6557,138
6558,93
6559,111
6560,8
6561,56
6562,8
6563,27
6564,13
6565,12
6566,43
6567,60
6568,7
6569,10
6570,29
6571,27
6572,26
6573,34
6574,20
6575,43
6576,44
6577,29
6578,28
6579,87
6580,12
6581,68
6582,25
6583,26
6584,47
6585,37
6586,42
6587,21
6588,46
6589,40
6590,46
6591,190
6592,32
6593,35
6594,23
6595,24
6596,17
6597,24
6598,68
6599,11
6600,43
6601,18
6602,46
6603,7
6604,105
6605,38
6606,29
6607,13
6608,46
6609,7
6610,131
6611,86
6612,7
6613,54
6614,47
6615,18
6616,20
6617,11
6618,82
6619,68
6620,106
6621,76
6622,41
6623,57
6624,19
6625,23
6626,53
6627,175
6628,12
6629,262
6630,80
6631,35
6632,27
6633,62
6634,9
6635,29
6636,68
6637,40
6638,11
6639,18
6640,30
6641,66
6642,56
6643,206
6644,43
6645,39
6646,27
6647,31
6648,49
6649,41
6650,103
6651,57
6652,34
6653,18
6654,11
6655,132
6656,45
6657,58
6658,27
6659,3
6660,121
6661,43
6662,6
6663,5
6664,36
6665,95
6666,30
6667,23
6668,52
6669,315
6670,22
6671,47
6672,46
6673,28
6674,56
6675,61
6676,7
6677,44
6678,56
6679,13
6680,65
6681,47
6682,11
6683,20
6684,104
6685,94
6686,32
6687,14
6688,6
6689,29
6690,3
6691,81
6692,23
6693,12
6694,2
6695,84
6696,9
6697,38
6698,82
6699,50
6700,3
6701,6
6702,13
6703,20
6704,3
6705,33
6706,26
6707,96
6708,68
6709,11
6710,24
6711,31
6712,36
6713,12
6714,125
6715,41
6716,56
6717,32
6718,46
6719,8
6720,32
6721,71
6722,95
6723,174
6724,36
6725,44
6726,107
6727,3
6728,149
6729,4
6730,5
6731,122
6732,11
6733,21
6734,7
6735,10
6736,132
6737,62
6738,17
6739,71
6740,24
6741,152
6742,71
6743,9
6744,15
6745,15
6746,9
6747,109
6748,3
6749,178
6750,50
6751,7
6752,21
6753,229
6754,10
6755,27
6756,50
6757,8
6758,52
6759,224
6760,24
6761,100
6762,38
6763,53
6764,60
6765,8
6766,45
6767,18
6768,9
6769,22
6770,57
6771,55
6772,55
6773,11
6774,49
6775,5
6776,82
6777,89
6778,39
6779,28
6780,24
6781,49
6782,25
6783,4
6784,0
6785,45
6786,14
6787,53
6788,2
6789,82
6790,15
6791,13
6792,32
6793,10
6794,25
6795,100
6796,106
6797,37
6798,17
6799,37
6800,10
6801,27
6802,107
6803,32
6804,22
6805,54
6806,40
6807,10
6808,44
6809,105
6810,33
6811,40
6812,24
6813,23
6814,67
6815,41
6816,38
6817,9
6818,1
6819,65
6820,66
6821,46
6822,74
6823,14
6824,59
6825,137
6826,7
6827,11
6828,40
6829,8
6830,82
6831,33
6832,47
6833,8
6834,4
6835,57
6836,11
6837,46
6838,44
6839,0
6840,3
6841,53
6842,33
6843,50
6844,43
6845,38
6846,44
6847,53
6848,28
6849,24
6850,51
6851,82
6852,67
6853,38
6854,30
6855,64
6856,83
6857,13
6858,25
6859,2
6860,41
6861,25
6862,19
6863,33
6864,23
6865,14
6866,32
6867,71
6868,21
6869,98
6870,9
6871,10
6872,61
6873,12
6874,56
6875,41
6876,3
6877,116
6878,74
6879,24
6880,8
6881,24
6882,60
6883,89
6884,95
6885,17
6886,17
6887,20
6888,11
6889,10
6890,215
6891,32
6892,17
6893,29
6894,2
6895,32
6896,72
6897,46
6898,34
6899,40
6900,34
6901,8
6902,59
6903,36
6904,178
6905,118
6906,101
6907,70
6908,16
6909,33
6910,60
6911,50
6912,131
6913,10
6914,11
6915,26
6916,114
6917,28
6918,17
6919,25
6920,7
6921,52
6922,23
6923,45
6924,103
6925,14
6926,7
6927,48
6928,12
6929,24
6930,36
6931,15
6932,15
6933,39
6934,189
6935,26
6936,56
6937,132
6938,82
6939,13
6940,217
6941,91
6942,84
6943,17
6944,24
6945,84
6946,14
6947,68
6948,73
6949,7
6950,51
6951,69
6952,95
6953,35
6954,43
6955,29
6956,106
6957,101
6958,16
6959,18
6960,72
6961,32
6962,3
6963,36
6964,82
6965,1540
6966,4
6967,101
6968,248
6969,22
6970,66
6971,92
6972,37
6973,53
6974,30
6975,4
6976,124
6977,93
6978,20
6979,122
6980,34
6981,6
6982,10
6983,1
6984,7
6985,59
6986,42
6987,29
6988,35
6989,68
6990,43
6991,72
6992,28
6993,144
6994,12
6995,41
6996,13
6997,29
6998,0
6999,15
7000,110
7001,40
7002,78
7003,43
7004,17
7005,33
7006,14
7007,41
7008,22
7009,33
7010,24
7011,17
7012,27
7013,98
7014,85
7015,40
7016,25
7017,71
7018,31
7019,34
7020,58
7021,32
7022,7
7023,26
7024,136
7025,40
7026,20
7027,14
7028,98
7029,26
7030,224
7031,7
7032,12
7033,24
7034,58
7035,129
7036,5
7037,43
7038,64
7039,45
7040,2
7041,60
7042,4
7043,51
7044,96
7045,45
7046,88
7047,53
7048,48
7049,20
7050,48
7051,52
7052,290
7053,100
7054,179
7055,41
7056,72
7057,16
7058,22
7059,2
7060,202
7061,11
7062,53
7063,32
7064,55
7065,12
7066,351
7067,6
7068,16
7069,67
7070,49
7071,50
7072,223
7073,106
7074,27
7075,78
7076,56
7077,30
7078,51
7079,43
7080,59
7081,28
7082,1
7083,26
7084,43
7085,9
7086,100
7087,90
7088,120
7089,20
7090,35
7091,9
7092,61
7093,39
7094,50
7095,10
7096,94
7097,39
7098,40
7099,47
7100,21
7101,18
7102,11
7103,17
7104,81
7105,2
7106,90
7107,78
7108,35
7109,54
7110,30
7111,60
7112,7
7113,29
7114,45
7115,58
7116,109
7117,29
7118,19
7119,65
7120,49
7121,23
7122,127
7123,47
7124,153
7125,134
7126,61
7127,50
7128,20
7129,80
7130,177
7131,66
7132,81
7133,63
7134,67
7135,17
7136,49
7137,139
7138,7
7139,46
7140,55
7141,11
7142,22
7143,66
7144,100
7145,56
7146,65
7147,85
7148,44
7149,52
7150,3
7151,36
7152,78
7153,52
7154,19
7155,44
7156,31
7157,55
7158,53
7159,53
7160,42
7161,33
7162,47
7163,26
7164,21
7165,10
7166,10
7167,19
7168,8
7169,18
7170,16
7171,19
7172,29
7173,6
7174,47
7175,33
7176,52
7177,223
7178,121
7179,17
7180,89
7181,112
7182,9
7183,86
7184,23
7185,8
7186,76
7187,13
7188,62
7189,89
7190,188
7191,48
7192,178
7193,51
7194,45
7195,78
7196,11
7197,14
7198,13
7199,110
7200,44
7201,44
7202,13
7203,31
7204,24
7205,19
7206,107
7207,99
7208,42
7209,45
7210,49
7211,43
7212,25
7213,39
7214,88
7215,7
7216,153
7217,44
7218,72
7219,47
7220,46
7221,43
7222,9
7223,140
7224,119
7225,39
7226,36
7227,43
7228,100
7229,42
7230,18
7231,15
7232,11
7233,14
7234,56
7235,14
7236,36
7237,7
7238,99
7239,42
7240,109
7241,106
7242,109
7243,32
7244,106
7245,50
7246,75
7247,76
7248,57
7249,66
7250,90
7251,132
7252,8
7253,43
7254,25
7255,30
7256,91
7257,11
7258,2
7259,70
7260,50
7261,14
7262,7
7263,24
7264,7
7265,137
7266,18
7267,62
7268,19
7269,59
7270,72
7271,29
7272,54
7273,10
7274,51
7275,29
7276,15
7277,10
7278,69
7279,40
7280,65
7281,18
7282,23
7283,50
7284,22
7285,39
7286,13
7287,46
7288,116
7289,101
7290,4
7291,12
7292,42
7293,67
7294,24
7295,105
7296,3
7297,26
7298,8
7299,12
7300,50
7301,44
7302,10
7303,42
7304,77
7305,31
7306,61
7307,90
7308,37
7309,18
7310,44
7311,30
7312,92
7313,14
7314,22
7315,88
7316,19
7317,35
7318,55
7319,44
7320,20
7321,39
7322,54
7323,26
7324,41
7325,14
7326,24
7327,9
7328,28
7329,7
7330,91
7331,25
7332,22
7333,83
7334,85
7335,56
7336,4
7337,43
7338,116
7339,87
7340,0
7341,25
7342,95
7343,53
7344,19
7345,92
7346,124
7347,275
7348,7
7349,73
7350,184
7351,3
7352,41
7353,442
7354,46
7355,132
7356,32
7357,80
7358,131
7359,414
7360,75
7361,10
7362,137
7363,30
7364,9
7365,38
7366,27
7367,51
7368,58
7369,46
7370,22
7371,93
7372,22
7373,114
7374,164
7375,68
7376,32
7377,17
7378,38
7379,13
7380,32
7381,33
7382,36
7383,8
7384,40
7385,74
7386,12
7387,36
7388,23
7389,5
7390,12
7391,21
7392,83
7393,59
7394,97
7395,29
7396,59
7397,129
7398,102
7399,26
7400,65
7401,64
7402,23
7403,8
7404,9
7405,48
7406,30
7407,88
7408,43
7409,55
7410,7
7411,6
7412,68
7413,13
7414,51
7415,4
7416,78
7417,30
7418,100
7419,6
7420,9
7421,33
7422,358
7423,504
7424,14
7425,37
7426,21
7427,50
7428,12
7429,80
7430,16
7431,148
7432,50
7433,154
7434,11
7435,25
7436,9
7437,74
7438,79
7439,83
7440,11
7441,8
7442,6
7443,54
7444,112
7445,59
7446,26
7447,10
7448,89
7449,64
7450,49
7451,39
7452,56
7453,269
7454,15
7455,22
7456,3
7457,35
7458,47
7459,1
7460,31
7461,29
7462,10
7463,69
7464,134
7465,26
7466,152
7467,14
7468,54
7469,24
7470,14
7471,62
7472,202
7473,126
7474,31
7475,38
7476,44
7477,31
7478,66
7479,38
7480,0
7481,23
7482,19
7483,63
7484,72
7485,32
7486,13
7487,41
7488,13
7489,184
7490,2
7491,26
7492,47
7493,40
7494,26
7495,68
7496,13
7497,68
7498,3
7499,242
7500,11
7501,7
7502,5
7503,104
7504,37
7505,194
7506,92
7507,30
7508,45
7509,75
7510,24
7511,18
7512,51
7513,35
7514,26
7515,2
7516,25
7517,32
7518,39
7519,33
7520,69
7521,53
7522,56
7523,142
7524,126
7525,18
7526,123
7527,35
7528,116
7529,89
7530,100
7531,221
7532,31
7533,19
7534,6
7535,29
7536,157
7537,69
7538,11
7539,30
7540,72
7541,24
7542,141
7543,57
7544,45
7545,315
7546,25
7547,137
7548,51
7549,63
7550,15
7551,116
7552,114
7553,20
7554,61
7555,53
7556,14
7557,46
7558,24
7559,58
7560,42
7561,85
7562,90
7563,35
7564,72
7565,23
7566,139
7567,12
7568,4
7569,40
7570,132
7571,7
7572,56
7573,61
7574,0
7575,44
7576,110
7577,27
7578,32
7579,31
7580,62
7581,0
7582,111
7583,48
7584,23
7585,59
7586,68
7587,52
7588,107
7589,34
7590,82
7591,79
7592,38
7593,71
7594,36
7595,64
7596,101
7597,26
7598,66
7599,12
7600,45
7601,27
7602,3
7603,24
7604,26
7605,41
7606,17
7607,13
7608,88
7609,51
7610,25
7611,102
7612,80
7613,29
7614,80
7615,27
7616,73
7617,10
7618,70
7619,32
7620,28
7621,75
7622,49
7623,73
7624,36
7625,30
7626,617
7627,47
7628,39
7629,71
7630,7
7631,65
7632,9
7633,15
7634,5
7635,23
7636,4
7637,58
7638,28
7639,173
7640,105
7641,69
7642,69
7643,37
7644,20
7645,53
7646,4
7647,64
7648,332
7649,3
7650,84
7651,9
7652,75
7653,69
7654,4
7655,45
7656,54
7657,94
7658,48
7659,65
7660,160
7661,34
7662,78
7663,17
7664,19
7665,84
7666,24
7667,84
7668,101
7669,31
7670,110
7671,114
7672,157
7673,307
7674,75
7675,57
7676,127
7677,36
7678,224
7679,55
7680,163
7681,95
7682,70
7683,50
7684,24
7685,120
7686,45
7687,82
7688,10
7689,21
7690,26
7691,95
7692,42
7693,65
7694,20
7695,4
7696,32
7697,106
7698,57
7699,75
7700,14
7701,90
7702,809
7703,57
7704,29
7705,21
7706,106
7707,20
7708,7
7709,25
7710,36
7711,35
7712,13
7713,99
7714,18
7715,177
7716,30
7717,63
7718,28
7719,5
7720,72
7721,39
7722,5
7723,69
7724,55
7725,101
7726,39
7727,37
7728,67
7729,14
7730,56
7731,264
7732,101
7733,68
7734,146
7735,12
7736,11
7737,17
7738,75
7739,58
7740,16
7741,22
7742,101
7743,138
7744,35
7745,9
7746,391
7747,56
7748,62
7749,54
7750,31
7751,54
7752,160
7753,66
7754,13
7755,44
7756,196
7757,1
7758,26
7759,35
7760,28
7761,9
7762,96
7763,32
7764,48
7765,28
7766,58
7767,92
7768,124
7769,3
7770,56
7771,80
7772,9
7773,28
7774,46
7775,81
7776,32
7777,59
7778,137
7779,43
7780,90
7781,46
7782,60
7783,108
7784,34
7785,48
7786,53
7787,65
7788,24
7789,56
7790,14
7791,35
7792,36
7793,19
7794,56
7795,83
7796,49
7797,91
7798,232
7799,20
7800,52
7801,45
7802,7
7803,112
7804,32
7805,77
7806,14
7807,367
7808,16
7809,42
7810,18
7811,25
7812,201
7813,58
7814,60
7815,40
7816,141
7817,167
7818,124
7819,76
7820,114
7821,130
7822,87
7823,81
7824,24
7825,14
7826,35
7827,148
7828,85
7829,25
7830,136
7831,13
7832,15
7833,18
7834,18
7835,70
7836,304
7837,26
7838,76
7839,34
7840,7
7841,55
7842,37
7843,42
7844,29
7845,42
7846,26
7847,25
7848,15
7849,51
7850,52
7851,42
7852,106
7853,46
7854,49
7855,42
7856,46
7857,58
7858,82
7859,16
7860,23
7861,33
7862,65
7863,17
7864,119
7865,60
7866,50
7867,81
7868,109
7869,1
7870,36
7871,40
7872,2
7873,35
7874,19
7875,53
7876,47
7877,51
7878,121
7879,156
7880,38
7881,34
7882,43
7883,93
7884,16
7885,186
7886,79
7887,69
7888,41
7889,54
7890,144
7891,140
7892,63
7893,73
7894,55
7895,13
7896,31
7897,13
7898,48
7899,29
7900,15
7901,28
7902,150
7903,37
7904,38
7905,45
7906,79
7907,235
7908,117
7909,18
7910,13
7911,10
7912,30
7913,60
7914,79
7915,55
7916,54
7917,109
7918,94
7919,7
7920,3
7921,23
7922,20
7923,88
7924,41
7925,177
7926,50
7927,38
7928,43
7929,64
7930,22
7931,71
7932,8
7933,51
7934,83
7935,18
7936,49
7937,33
7938,28
7939,37
7940,30
7941,36
7942,13
7943,60
7944,36
7945,58
7946,37
7947,62
7948,195
7949,69
7950,9
7951,31
7952,18
7953,63
7954,14
7955,63
7956,130
7957,91
7958,60
7959,34
7960,40
7961,58
7962,40
7963,34
7964,12
7965,225
7966,7
7967,412
7968,144
7969,8
7970,24
7971,16
7972,47
7973,36
7974,22
7975,3
7976,182
7977,35
7978,67
7979,54
7980,89
7981,83
7982,255
7983,182
7984,28
7985,94
7986,90
7987,370
7988,260
7989,29
7990,97
7991,195
7992,82
7993,37
7994,59
7995,161
7996,25
7997,10
7998,29
7999,61
8000,58
8001,2
8002,112
8003,49
8004,2
8005,130
8006,68
8007,67
8008,108
8009,104
8010,89
8011,47
8012,47
8013,209
8014,64
8015,25
8016,13
8017,19
8018,59
8019,94
8020,28
8021,88
8022,28
8023,53
8024,43
8025,4
8026,47
8027,245
8028,0
8029,6
8030,25
8031,55
8032,93
8033,68
8034,43
8035,117
8036,16
8037,114
8038,34
8039,95
8040,75
8041,41
8042,27
8043,85
8044,19
8045,90
8046,45
8047,23
8048,201
8049,66
8050,63
8051,31
8052,22
8053,109
8054,52
8055,18
8056,124
8057,49
8058,88
8059,101
8060,14
8061,31
8062,124
8063,60
8064,35
8065,0
8066,14
8067,95
8068,144
8069,61
8070,75
8071,183
8072,41
8073,4
8074,38
8075,94
8076,47
8077,26
8078,39
8079,20
8080,200
8081,66
8082,49
8083,144
8084,94
8085,34
8086,61
8087,10
8088,268
8089,39
8090,1
8091,30
8092,76
8093,61
8094,11
8095,24
8096,28
8097,14
8098,50
8099,173
8100,67
8101,104
8102,17
8103,51
8104,33
8105,70
8106,25
8107,54
8108,23
8109,16
8110,112
8111,52
8112,51
8113,20
8114,33
8115,141
8116,55
8117,72
8118,61
8119,136
8120,98
8121,64
8122,95
8123,42
8124,70
8125,72
8126,86
8127,20
8128,63
8129,30
8130,193
8131,36
8132,228
8133,34
8134,59
8135,53
8136,63
8137,76
8138,46
8139,32
8140,156
8141,41
8142,102
8143,75
8144,217
8145,35
8146,81
8147,45
8148,71
8149,125
8150,122
8151,360
8152,5
8153,58
8154,96
8155,11
8156,18
8157,25
8158,74
8159,60
8160,19
8161,145
8162,77
8163,122
8164,105
8165,45
8166,57
8167,161
8168,62
8169,48
8170,11
8171,96
8172,57
8173,35
8174,86
8175,74
8176,30
8177,50
8178,46
8179,54
8180,57
8181,34
8182,116
8183,44
8184,77
8185,68
8186,137
8187,250
8188,93
8189,55
8190,5
8191,91
8192,89
8193,22
8194,169
8195,18
8196,31
8197,27
8198,2
8199,34
8200,55
8201,51
8202,110
8203,101
8204,43
8205,50
8206,38
8207,53
8208,51
8209,68
8210,59
8211,209
8212,82
8213,7
8214,89
8215,102
8216,78
8217,36
8218,63
8219,57
8220,116
8221,256
8222,65
8223,128
8224,78
8225,65
8226,440
8227,26
8228,100
8229,48
8230,101
8231,9
8232,209
8233,45
8234,57
8235,32
8236,67
8237,104
8238,22
8239,53
8240,132
8241,55
8242,43
8243,22
8244,42
8245,8
8246,97
8247,34
8248,43
8249,17
8250,10
8251,82
8252,16
8253,22
8254,50
8255,10
8256,53
8257,57
8258,120
8259,24
8260,32
8261,87
8262,74
8263,15
8264,31
8265,73
8266,37
8267,33
8268,5
8269,52
8270,83
8271,93
8272,12
8273,70
8274,16
8275,48
8276,24
8277,74
8278,12
8279,111
8280,397
8281,52
8282,138
8283,70
8284,297
8285,114
8286,60
8287,110
8288,57
8289,20
8290,178
8291,110
8292,59
8293,21
8294,19
8295,80
8296,71
8297,67
8298,57
8299,46
8300,26
8301,25
8302,10
8303,123
8304,18
8305,42
8306,97
8307,97
8308,39
8309,66
8310,29
8311,243
8312,19
8313,13
8314,59
8315,46
8316,7
8317,34
8318,29
8319,43
8320,31
8321,70
8322,143
8323,86
8324,41
8325,134
8326,18
8327,100
8328,106
8329,53
8330,74
8331,100
8332,40
8333,364
8334,73
8335,71
8336,62
8337,16
8338,56
8339,7
8340,93
8341,11
8342,53
8343,10
8344,54
8345,103
8346,92
8347,85
8348,116
8349,123
8350,84
8351,176
8352,10
8353,0
8354,69
8355,51
8356,23
8357,1
8358,44
8359,80
8360,11
8361,41
8362,71
8363,27
8364,151
8365,0
8366,123
8367,86
8368,66
8369,64
8370,86
8371,88
8372,21
8373,406
8374,35
8375,3
8376,37
8377,35
8378,125
8379,12
8380,51
8381,94
8382,85
8383,60
8384,251
8385,31
8386,58
8387,28
8388,161
8389,97
8390,378
8391,90
8392,43
8393,26
8394,25
8395,45
8396,111
8397,46
8398,74
8399,55
8400,29
8401,25
8402,23
8403,12
8404,57
8405,62
8406,90
8407,115
8408,184
8409,29
8410,39
8411,18
8412,54
8413,8
8414,45
8415,75
8416,148
8417,60
8418,67
8419,30
8420,12
8421,110
8422,828
8423,44
8424,82
8425,89
8426,22
8427,26
8428,318
8429,204
8430,23
8431,28
8432,65
8433,86
8434,32
8435,87
8436,24
8437,12
8438,36
8439,26
8440,20
8441,43
8442,64
8443,8
8444,18
8445,12
8446,40
8447,0
8448,191
8449,45
8450,103
8451,10
8452,235
8453,18
8454,113
8455,40
8456,108
8457,18
8458,47
8459,11
8460,18
8461,194
8462,18
8463,23
8464,100
8465,143
8466,130
8467,19
8468,184
8469,284
8470,12
8471,153
8472,34
8473,79
8474,91
8475,28
8476,133
8477,45
8478,134
8479,58
8480,130
8481,117
8482,22
8483,46
8484,46
8485,219
8486,102
8487,120
8488,52
8489,57
8490,130
8491,68
8492,110
8493,122
8494,75
8495,19
8496,21
8497,17
8498,54
8499,6
8500,33
8501,31
8502,31
8503,73
8504,81
8505,115
8506,74
8507,33
8508,25
8509,14
8510,13
8511,4
8512,71
8513,50
8514,21
8515,84
8516,44
8517,65
8518,51
8519,53
8520,23
8521,70
8522,117
8523,73
8524,42
8525,201
8526,13
8527,122
8528,25
8529,138
8530,57
8531,87
8532,60
8533,87
8534,59
8535,187
8536,113
8537,69
8538,61
8539,26
8540,35
8541,59
8542,98
8543,66
8544,102
8545,890
8546,191
8547,69
8548,238
8549,22
8550,20
8551,105
8552,44
8553,102
8554,34
8555,18
8556,181
8557,52
8558,21
8559,164
8560,123
8561,20
8562,42
8563,139
8564,46
8565,32
8566,5
8567,3
8568,0
8569,64
8570,187
8571,35
8572,141
8573,12
8574,14
8575,12
8576,51
8577,114
8578,62
8579,286
8580,101
8581,16
8582,44
8583,85
8584,30
8585,322
8586,16
8587,94
8588,149
8589,61
8590,35
8591,135
8592,29
